Unnamed: 0,Artist (Ind.),Year,Month,Rank,Danceability,Energy,Loudness,Speechiness,Acousticness,Valence,Points (Total),Appearances,artist_popularity
1268,Wisin,2017,6,115.32432432432432,0.7516216216216216,0.8960675675675676,-2991.824324324324,0.0915405405405405,0.1004189189189189,0.7006621621621621,85.67567567567568,74,81.0
1269,WizKid,2017,6,78.89655172413794,0.791,0.619,-5886.0,0.053,0.008,0.371,122.10344827586206,29,80.0
1270,XXXTENTACION,2017,6,113.55172413793105,0.763,0.726,-6405.0,0.282,0.259,0.349,87.44827586206897,29,89.0
1271,Yandel,2017,6,58.96551724137931,0.792,0.819,-5418.0,0.087,0.031,0.433,142.0344827586207,29,81.0
1272,Young Thug,2017,6,194.75,0.7765,0.6679999999999999,-5070.0,0.096,0.0585,0.364,6.25,4,86.0
1273,ZAYN,2017,6,100.01724137931036,0.7414999999999999,0.539,-7201.5,0.0615,0.097,0.305,100.98275862068964,58,78.0
1274,Zedd,2017,6,63.56896551724138,0.6575000000000001,0.6335000000000001,-2514.115,0.0955,0.3015,0.505,137.43103448275863,58,76.0
1275,Zeeba,2017,6,139.26666666666668,0.7858,0.4436666666666667,-7629.733333333334,0.0417666666666666,0.5206000000000001,0.4646,61.73333333333333,30,64.0
1276,Zion & Lennox,2017,6,135.3793103448276,0.7965000000000001,0.796,-4716.0,0.081,0.0905,0.6615,65.62068965517241,58,77.0
1277,blackbear,2017,6,146.0344827586207,0.745,0.5936206896551725,-224.5103448275862,0.0524482758620689,0.0049999999999999,0.1696896551724138,54.96551724137931,29,75.0
1278,cho,2017,6,137.27586206896552,0.781,0.895,-3732.5,0.131,0.1265,0.6060000000000001,63.72413793103448,58,56.0
1279,187 Strassenbande,2017,7,162.625,0.695,0.782375,-5297.375,0.344375,0.14525,0.259875,38.375,8,60.0
1280,2 Chainz,2017,7,114.75806451612904,0.809,0.501,-7.295,0.2865,0.0745,0.376,86.24193548387096,62,76.0
1281,21 Savage,2017,7,103.81632653061224,0.8594285714285714,0.4087142857142856,-9318.303673469389,0.3368775510204081,0.0853265306122449,0.4253877551020408,97.18367346938776,49,89.0
1282,A Boogie Wit da Hoodie,2017,7,107.16129032258064,0.839,0.81,-5274.0,0.057,0.501,0.814,93.83870967741936,31,79.0
1283,AJR,2017,7,159.06666666666666,0.673,0.637,-4518.0,0.043,0.137,0.678,41.93333333333333,30,29.0
1284,Alan Walker,2017,7,153.85245901639345,0.640327868852459,0.765344262295082,-4620.311475409836,0.0452295081967213,0.0361147540983606,0.3321803278688525,47.14754098360656,61,82.0
1285,Alessia Cara,2017,7,113.26666666666668,0.4720999999999999,0.5648166666666667,-8664.283333333333,0.2036333333333333,0.3698666666666667,0.2613,87.73333333333333,60,75.0
1286,Alex Aiono,2017,7,152.51724137931035,0.755,0.719,-5316.0,0.0419999999999999,0.001,0.813,48.48275862068966,29,47.0
1287,Alok,2017,7,150.09677419354838,0.788,0.43,-7757.0,0.042,0.537,0.461,50.903225806451616,31,15.0
1288,Aminé,2017,7,197.0,0.94,0.335,-10179.0,0.505,0.17,0.707,4.0,1,68.0
1289,Anitta,2017,7,157.93548387096774,0.695,0.775,-5041.0,0.089,0.012,0.869,43.064516129032256,31,84.0
1290,Anne-Marie,2017,7,191.83333333333331,0.6875,0.8448333333333333,-2565.82,0.0974999999999999,0.1573333333333333,0.4608333333333334,9.166666666666666,6,79.0
1291,Anuel AA,2017,7,102.41935483870968,0.639,0.869,-4024.0,0.147,0.27,0.767,98.58064516129032,31,89.0
1292,Arcangel,2017,7,49.54838709677419,0.708,0.693,-5516.0,0.138,0.2459999999999999,0.427,151.4516129032258,31,84.0
1293,Ariana Grande,2017,7,146.43548387096774,0.6361935483870969,0.679758064516129,-5391.370967741936,0.1406935483870967,0.0764032258064516,0.3663064516129032,54.564516129032256,62,93.0
1294,Axwell /\ Ingrosso,2017,7,20.41935483870968,0.6448709677419354,0.741258064516129,-4990.677419354839,0.034258064516129,0.032258064516129,0.5352903225806452,180.58064516129036,31,66.0
1295,Ayo & Teo,2017,7,171.96666666666667,0.804,0.886,-2512.0,0.04,0.084,0.789,29.03333333333333,30,56.0
1296,BIA,2017,7,176.78571428571428,0.508,0.687,-4361.0,0.326,0.551,0.555,24.214285714285715,28,8.0
1297,Bad Bunny,2017,7,176.94736842105263,0.7231052631578947,0.5646842105263158,-8013.157894736842,0.0565263157894736,0.4386842105263158,0.623421052631579,24.05263157894737,19,95.0
1298,Bebe Rexha,2017,7,149.4318181818182,0.4829090909090909,0.536409090909091,-6189.727272727273,0.0628636363636363,0.0424545454545454,0.2444545454545454,51.56818181818182,44,81.0
1299,Becky G,2017,7,156.4,0.743,0.8550000000000001,-3976.0,0.044,0.141,0.8710000000000001,44.6,5,79.0
1300,Big Sean,2017,7,136.18421052631578,0.7512631578947369,0.6208684210526316,-5604.605263157895,0.1216842105263158,0.0896052631578947,0.2901315789473684,64.8157894736842,38,78.0
1301,Bonez MC,2017,7,162.625,0.695,0.782375,-5297.375,0.344375,0.14525,0.259875,38.375,8,77.0
1302,Bruno Mars,2017,7,76.12903225806451,0.8354999999999999,0.6815,-4621.5,0.0605,0.0235,0.746,124.87096774193547,62,96.0
1303,Bruno Martini,2017,7,150.09677419354838,0.788,0.43,-7757.0,0.042,0.537,0.461,50.903225806451616,31,64.0
1304,Burak Yeter,2017,7,99.09677419354838,0.841,0.639,-6052.0,0.069,0.016,0.675,101.90322580645162,31,57.0
1305,C. Tanganana,2017,7,190.0,0.836,0.731,-4572.0,0.133,0.238,0.473,11.0,1,
1306,CNCO,2017,7,83.95161290322581,0.7765,0.8284999999999999,-4245.5,0.0684999999999999,0.2155,0.5715,117.0483870967742,62,68.0
1307,Cali Y El Dandee,2017,7,193.42857142857144,0.724,0.84,-3581.0,0.039,0.053,0.835,7.571428571428571,7,69.0
1308,Calvin Harris,2017,7,85.40490797546012,0.7473312883435582,0.8008220858895705,-3329.089263803681,0.0673435582822085,0.2851472392638037,0.6283374233128834,115.59509202453988,163,87.0
1309,Camila Cabello,2017,7,35.0,0.334,0.617,-5834.0,0.383,0.334,0.603,166.0,31,83.0
1310,Cardi B,2017,7,152.0,0.929,0.723,-5792.0,0.109,0.067,0.458,49.0,3,81.0
1311,Cash Cash,2017,7,147.1818181818182,0.59,0.871,-3353.0,0.089,0.148,0.304,53.81818181818182,11,66.0
1312,Charli XCX,2017,7,133.0,0.867,0.545,-5192.0,0.063,0.065,0.525,68.0,4,88.0
1313,Charlie Puth,2017,7,65.01612903225806,0.751,0.5945,-6242.5,0.0885,0.359,0.5645,135.98387096774192,62,81.0
1314,Cheat Codes,2017,7,43.74193548387097,0.741,0.667,-5445.0,0.134,0.058,0.595,157.25806451612902,31,67.0
1315,Childish Gambino,2017,7,40.774193548387096,0.745,0.356,-10425.0,0.094,0.172,0.607,160.2258064516129,31,81.0
1316,Chris Jedi,2017,7,49.54838709677419,0.708,0.693,-5516.0,0.138,0.2459999999999999,0.427,151.4516129032258,31,70.0
1317,Clean Bandit,2017,7,52.5,0.7134999999999999,0.6960000000000001,-4324.5,0.054,0.3325,0.5995,148.5,62,77.0
1318,Coldplay,2017,7,99.30985915492958,0.5805352112676057,0.5916338028169014,-6725.352112676056,0.0309859154929577,0.3141830985915493,0.3359154929577465,101.69014084507042,71,92.0
1319,DJ Khaled,2017,7,14.647058823529411,0.6410588235294118,0.6838529411764707,-3363.851176470588,0.0522941176470588,0.0414411764705882,0.7159852941176471,186.35294117647055,68,77.0
1320,DJ Snake,2017,7,107.35483870967742,0.476,0.718,-5309.0,0.058,0.078,0.142,93.64516129032258,31,79.0
1321,DNCE,2017,7,197.0,0.774,0.764,-5445.0,0.052,0.156,0.912,4.0,1,69.0
1322,Daddy Yankee,2017,7,48.77272727272727,0.6861969696969697,0.8294848484848484,-3670.439393939394,0.0878939393939393,0.1758636363636364,0.8457575757575757,152.22727272727272,66,87.0
1323,Daft Punk,2017,7,87.54838709677419,0.7270000000000001,0.7064999999999999,-6487.0,0.1999999999999999,0.2955,0.5599999999999999,113.4516129032258,62,82.0
1324,Danelle Sandoval,2017,7,99.09677419354838,0.841,0.639,-6052.0,0.069,0.016,0.675,101.90322580645162,31,55.0
1325,Danny Ocean,2017,7,26.967741935483872,0.744,0.804,-6327.0,0.068,0.023,0.426,174.03225806451613,31,79.0
1326,David Guetta,2017,7,18.90625,0.5601875000000001,0.6658437500000001,-5590.65625,0.0563749999999999,0.216375,0.5515625000000001,182.09375,32,90.0
1327,Demi Lovato,2017,7,24.52380952380953,0.701,0.638,-6889.0,0.2379999999999999,0.025,0.8680000000000001,176.47619047619048,21,78.0
1328,Desiigner,2017,7,189.57894736842104,0.576,0.766,-4943.0,0.449,0.028,0.236,11.421052631578949,19,63.0
1329,Dimitri Vegas,2017,7,153.66666666666666,0.678,0.819,-3306.0,0.031,0.1909999999999999,0.4989999999999999,47.333333333333336,3,74.0
1330,Dimitri Vegas & Like Mike,2017,7,153.66666666666666,0.678,0.819,-3306.0,0.031,0.1909999999999999,0.4989999999999999,47.333333333333336,3,74.0
1331,Don Omar,2017,7,181.21052631578948,0.761,0.82,-4003.0,0.062,0.125,0.619,19.789473684210527,19,84.0
1332,Drake,2017,7,99.34848484848484,0.8618434343434344,0.5298838383838383,-6883.463888888889,0.1397474747474747,0.0897222222222222,0.341550505050505,101.65151515151516,198,96.0
1333,Dua Lipa,2017,7,93.625,0.672171875,0.655328125,-6326.4375,0.072265625,0.0521875,0.380625,107.375,64,88.0
1334,EXO,2017,7,193.0,0.756,0.853,-4365.0,0.058,0.038,0.733,8.0,1,70.0
1335,Ed Sheeran,2017,7,99.22881355932203,0.6436610169491526,0.559,-4584.207118644067,0.0569915254237288,0.3506864406779661,0.4874279661016949,101.77118644067797,236,89.0
1336,El Chacal,2017,7,196.5,0.761,0.829,-3203.0,0.068,0.167,0.813,4.5,2,59.0
1337,Ella Eyre,2017,7,86.3225806451613,0.708,0.868,-3287.0,0.043,0.031,0.72,114.6774193548387,31,67.0
1338,Ellie Goulding,2017,7,58.70967741935484,0.633,0.592,-7245.0,0.112,0.197,0.679,142.29032258064515,31,80.0
1339,Eminem,2017,7,189.46153846153845,0.6486153846153846,0.7769230769230769,-4168.692307692308,0.2385384615384615,0.0293076923076923,0.073,11.538461538461538,26,93.0
1340,Enrique Iglesias,2017,7,41.16129032258065,0.688,0.822,-3304.0,0.054,0.064,0.66,159.83870967741936,31,79.0
1341,Felix Jaehn,2017,7,152.51724137931035,0.755,0.719,-5316.0,0.0419999999999999,0.001,0.813,48.48275862068966,29,75.0
1342,Fifth Harmony,2017,7,112.68627450980392,0.6370588235294118,0.5406274509803921,-6610.470588235294,0.0977058823529411,0.0501176470588235,0.4762941176470588,88.31372549019608,51,70.0
1343,French Montana,2017,7,30.075,0.6757,0.7708250000000001,-4079.101,0.144275,0.027275,0.68165,170.925,40,76.0
1344,Future,2017,7,100.375,0.7650937499999999,0.57159375,-7568.671875,0.269171875,0.075109375,0.382515625,100.625,64,93.0
1345,G-Eazy,2017,7,149.375,0.565,0.771,-5.22,0.213,0.005,0.573,51.625,24,79.0
1346,Galantis,2017,7,126.0625,0.4736875,0.72640625,-5698.9375,0.12821875,0.15646875,0.6171875,74.9375,32,71.0
1347,Gavin James,2017,7,136.25806451612902,0.69,0.876,-4159.0,0.059,0.043,0.493,64.74193548387096,31,58.0
1348,Grey,2017,7,121.38709677419357,0.636,0.633,-4.23,0.126,0.371,0.512,79.61290322580645,31,29.0
1349,Gucci Mane,2017,7,95.87179487179488,0.5841538461538461,0.5366153846153846,-6903.025641025641,0.119051282051282,0.0418461538461538,0.3915641025641025,105.12820512820512,39,78.0
1350,Gzuz,2017,7,162.625,0.695,0.782375,-5297.375,0.344375,0.14525,0.259875,38.375,8,73.0
1351,Hailee Steinfeld,2017,7,89.93548387096774,0.6955,0.6015,-3568.115,0.1075,0.2065,0.459,111.06451612903226,62,69.0
1352,Halsey,2017,7,63.516129032258064,0.7076451612903226,0.5525645161290322,-5238.903225806452,0.0366290322580645,0.2591451612903225,0.5561290322580645,137.48387096774192,62,83.0
1353,Harry Styles,2017,7,71.38709677419355,0.516,0.595,-4.63,0.031,0.028,0.222,129.61290322580646,31,85.0
1354,Hight,2017,7,152.51724137931035,0.755,0.719,-5316.0,0.0419999999999999,0.001,0.813,48.48275862068966,29,63.0
1355,IAmChino,2017,7,196.5,0.761,0.829,-3203.0,0.068,0.167,0.813,4.5,2,56.0
1356,Imagine Dragons,2017,7,45.174418604651166,0.6838720930232558,0.7581627906976744,-4650.430232558139,0.0651860465116279,0.0329651162790697,0.5076395348837209,155.82558139534885,86,89.0
1357,ItaloBrothers,2017,7,133.7741935483871,0.755,0.751,-4034.0,0.075,0.064,0.491,67.2258064516129,31,62.0
1358,J Balvin,2017,7,83.90361445783132,0.6917469879518072,0.7319939759036145,-3802.024457831325,0.156867469879518,0.2184578313253012,0.610644578313253,117.09638554216868,166,88.0
1359,JAY-Z,2017,7,108.625,0.687,0.793,-4254.0,0.166,0.06,0.751,92.375,8,85.0
1360,JP Cooper,2017,7,185.72727272727272,0.6854848484848485,0.7455151515151516,-5434.878787878788,0.0438484848484848,0.2265454545454545,0.5673333333333334,15.272727272727272,33,66.0
1361,James Arthur,2017,7,92.09302325581396,0.4523255813953488,0.553093023255814,-7053.627906976744,0.0562093023255813,0.587,0.4898139534883721,108.90697674418604,43,82.0
1362,James Blunt,2017,7,61.32258064516129,0.653,0.81,-6032.0,0.056,0.118,0.583,139.67741935483872,31,73.0
1363,Jason Derulo,2017,7,17.806451612903224,0.696,0.817,-3862.0,0.109,0.075,0.782,183.1935483870968,31,79.0
1364,Jax Jones,2017,7,128.61702127659575,0.8389148936170213,0.758872340425532,-4968.788936170213,0.157063829787234,0.1428723404255319,0.755340425531915,72.38297872340425,47,73.0
1365,Jennifer Lopez,2017,7,161.47619047619048,0.673,0.907,-3716.0,0.074,0.123,0.768,39.523809523809526,21,77.0
1366,Jhené Aiko,2017,7,116.61290322580643,0.822,0.502,-7.38,0.148,0.031,0.525,84.38709677419355,31,80.0
1367,Jos Blue,2017,7,76.75510204081633,0.7392448979591837,0.8023265306122449,-4572.163265306122,0.0465918367346938,0.2002857142857143,0.5992857142857143,124.24489795918367,49,21.0
1368,Jowell & Randy,2017,7,58.0,0.782,0.868,-1715.0,0.04,0.011,0.884,143.0,31,72.0
1369,Julia Michaels,2017,7,92.0,0.697921052631579,0.4711052631578947,-6558.6578947368425,0.0980263157894736,0.3268421052631579,0.441,109.0,38,74.0
1370,Justin Bieber,2017,7,106.5982905982906,0.6058974358974359,0.6654957264957265,-5857.3675213675215,0.1690854700854701,0.3125384615384615,0.4726923076923077,94.4017094017094,117,91.0
1371,Justin Timberlake,2017,7,127.90322580645162,0.666,0.83,-5715.0,0.075,0.012,0.7020000000000001,73.09677419354838,31,83.0
1372,KYLE,2017,7,85.96774193548387,0.746,0.653,-6745.0,0.289,0.378,0.672,115.03225806451611,31,74.0
1373,Kamferdrops,2017,7,195.0,0.642,0.893,-4593.0,0.154,0.456,0.593,6.0,1,33.0
1374,Katy Perry,2017,7,132.0989010989011,0.6962197802197803,0.7700659340659342,-5466.824175824176,0.0939010989010989,0.074065934065934,0.5082857142857142,68.9010989010989,91,86.0
1375,Kendrick Lamar,2017,7,98.99418604651164,0.754436046511628,0.5947790697674418,-6801.645348837209,0.1954825581395348,0.1266395348837209,0.4982499999999999,102.00581395348836,172,91.0
1376,Kesha,2017,7,66.46428571428571,0.5695714285714285,0.4113571428571428,-6922.892857142857,0.0306428571428571,0.4474285714285714,0.3368928571428571,134.53571428571428,28,81.0
1377,Khalid,2017,7,67.73118279569893,0.7183333333333334,0.5206666666666667,-8533.666666666666,0.1716666666666666,0.366,0.359,133.2688172043011,93,85.0
1378,Kodak Black,2017,7,155.43333333333334,0.497,0.489,-7724.0,0.294,0.058,0.231,45.56666666666667,30,82.0
1379,Kygo,2017,7,50.85,0.6363833333333333,0.5634833333333333,-6931.316666666667,0.0921833333333333,0.1593,0.5997333333333333,150.15,60,82.0
1380,Kyla,2017,7,88.03225806451613,0.791,0.619,-5886.0,0.053,0.008,0.371,112.96774193548389,31,71.0
1381,LANY,2017,7,151.5,0.754,0.458,-6852.0,0.144,0.105,0.495,49.5,20,79.0
1382,LX,2017,7,195.0,0.59,0.71,-5657.0,0.342,0.063,0.271,6.0,1,15.0
1383,Lady Gaga,2017,7,124.83870967741936,0.696,0.503,-4842.0,0.036,0.075,0.559,76.16129032258064,31,92.0
1384,Lana Del Rey,2017,7,145.33846153846153,0.5295692307692307,0.5432,-5802.229538461538,0.0762307692307692,0.2876461538461538,0.2233230769230769,55.66153846153846,65,92.0
1385,Lauv,2017,7,44.58064516129032,0.752,0.505,-7621.0,0.253,0.535,0.419,156.4193548387097,31,77.0
1386,Liam Payne,2017,7,10.096774193548388,0.8691612903225806,0.4853870967741935,-5591.419354838709,0.0550322580645161,0.2451612903225806,0.527483870967742,190.9032258064516,31,73.0
1387,Lil Uzi Vert,2017,7,75.02083333333333,0.7507708333333333,0.7039583333333334,-6472.604166666667,0.2391458333333333,0.0068958333333333,0.4282708333333334,125.97916666666669,48,87.0
1388,Linkin Park,2017,7,112.27083333333331,0.5783888888888888,0.7876458333333334,-4902.172152777778,0.0623958333333333,0.1075277777777777,0.4415555555555556,88.72916666666667,144,93.0
1389,Little Mix,2017,7,194.58823529411765,0.5886470588235294,0.786235294117647,-4094.058823529412,0.1949411764705882,0.036235294117647,0.4978235294117648,6.411764705882353,17,74.0
1390,Logic,2017,7,57.32258064516129,0.62,0.574,-7788.0,0.048,0.569,0.357,143.67741935483872,31,75.0
1391,Lord Huron,2017,7,169.14285714285714,0.443,0.369,-9514.0,0.044,0.969,0.099,31.857142857142858,28,78.0
1392,Lorde,2017,7,146.71794871794873,0.6871282051282052,0.579051282051282,-6714.846153846154,0.078025641025641,0.130974358974359,0.2287948717948718,54.282051282051285,39,15.0
1393,Louis Tomlinson,2017,7,37.27272727272727,0.683,0.53,-4918.0,0.142,0.2069999999999999,0.645,163.72727272727272,11,68.0
1394,Luis Fonsi,2017,7,8.935483870967742,0.6769999999999999,0.8005,-4542.5,0.145,0.219,0.8294999999999999,192.06451612903223,62,75.0
1395,Lukas Graham,2017,7,198.0,0.742,0.479,-5.83,0.055,0.29,0.346,3.0,1,71.0
1396,Lynyrd Skynyrd,2017,7,174.0,0.597,0.605,-12013.0,0.026,0.181,0.886,27.0,1,73.0
1397,Macklemore,2017,7,102.53846153846152,0.7383461538461538,0.7858846153846154,-5120.461538461538,0.0528846153846153,0.0311538461538461,0.3613076923076923,98.46153846153848,26,78.0
1398,Maggie Lindemann,2017,7,26.967741935483872,0.703,0.868,-4661.0,0.029,0.15,0.733,174.03225806451613,31,62.0
1399,Maite Perroni,2017,7,191.33333333333331,0.751,0.839,-3367.0,0.054,0.11,0.639,9.666666666666666,3,69.0
1400,Major Lazer,2017,7,117.4516129032258,0.6970430107526882,0.8058602150537635,-4373.978494623656,0.0697096774193548,0.0716559139784946,0.4749784946236559,83.54838709677419,93,77.0
1401,Maluma,2017,7,22.64516129032258,0.755,0.789,-4502.0,0.146,0.231,0.737,178.3548387096774,31,87.0
1402,Manuel Turizo,2017,7,53.064516129032256,0.788,0.477,-7348.0,0.043,0.549,0.86,147.93548387096774,31,84.0
1403,Maren Morris,2017,7,181.96,0.613,0.839,-3799.0,0.035,0.001,0.526,19.04,25,71.0
1404,Maroon 5,2017,7,164.23529411764707,0.7359411764705882,0.6771176470588236,-6219.529411764706,0.1,0.2209411764705882,0.4764117647058823,36.76470588235294,51,87.0
1405,Martin Garrix,2017,7,83.17204301075269,0.5616666666666666,0.5563333333333333,-7210.0,0.0513333333333333,0.091,0.1736666666666666,117.82795698924733,93,77.0
1406,Martin Jensen,2017,7,95.5483870967742,0.744,0.836,-2396.0,0.051,0.044,0.36,105.4516129032258,31,62.0
1407,Matoma,2017,7,197.66666666666663,0.542,0.8073333333333333,-5130.0,0.036,0.004,0.4676666666666667,3.333333333333333,3,63.0
1408,Max B,2017,7,112.5,0.516,0.792,-5.38,0.216,0.024,0.524,88.5,8,45.0
1409,Maxwell,2017,7,198.0,0.65,0.815,-5192.0,0.379,0.043,0.452,3.0,1,60.0
1410,Mc Livinho,2017,7,191.5,0.532,0.467,-6499.0,0.117,0.013,0.249,9.5,2,74.0
1411,Metro Boomin,2017,7,119.16129032258064,0.913,0.498,-10742.0,0.165,0.083,0.217,81.83870967741936,31,90.0
1412,Migos,2017,7,129.4214876033058,0.878603305785124,0.7053223140495869,-5155.793388429752,0.1975206611570248,0.1847603305785123,0.4823223140495868,71.57851239669421,121,77.0
1413,Mike Posner,2017,7,144.90322580645162,0.663,0.713,-6647.0,0.112,0.035,0.69,56.096774193548384,31,71.0
1414,Miley Cyrus,2017,7,57.15151515151515,0.5702727272727273,0.776909090909091,-6307.181818181818,0.0504545454545454,0.0545454545454545,0.4042424242424242,143.84848484848484,33,84.0
1415,Moon Taxi,2017,7,127.09677419354838,0.649,0.762,-5153.0,0.045,0.085,0.48,73.90322580645162,31,49.0
1416,MØ,2017,7,131.53846153846155,0.763,0.671,-4029.0,0.1,0.401,0.602,69.46153846153847,13,1.0
1417,Nate Dogg,2017,7,193.375,0.551,0.851,-3277.0,0.197,0.075,0.1,7.625,8,78.0
1418,Niall Horan,2017,7,32.96774193548387,0.728,0.426,-6.69,0.051,0.014,0.844,168.03225806451613,31,77.0
1419,Nicki Minaj,2017,7,112.04477611940298,0.7545373134328358,0.7058805970149253,-5739.462686567164,0.1654029850746268,0.029865671641791,0.5656268656716418,88.95522388059702,67,87.0
1420,Nicky Jam,2017,7,111.53030303030305,0.681030303030303,0.711121212121212,-5422.878787878788,0.0695757575757575,0.2237727272727272,0.7583939393939394,89.46969696969697,66,82.0
1421,Oasis,2017,7,191.1,0.378,0.8960000000000001,-4066.0,0.041,0.0,0.469,9.9,20,81.0
1422,Ofenbach,2017,7,158.33333333333334,0.779,0.666,-7361.0,0.048,0.194,0.507,42.66666666666666,30,74.0
1423,Offset,2017,7,119.16129032258064,0.913,0.498,-10742.0,0.165,0.083,0.217,81.83870967741936,31,79.0
1424,OneRepublic,2017,7,99.85714285714286,0.6670204081632652,0.7806938775510204,-3843.7755102040815,0.1469591836734693,0.1032857142857142,0.4858775510204081,101.14285714285714,49,84.0
1425,Ozuna,2017,7,62.516129032258064,0.71875,0.7244999999999999,-2825.3025,0.076,0.148,0.71675,138.48387096774192,124,87.0
1426,Pharrell Williams,2017,7,176.10344827586206,0.5040689655172413,0.686,-4444.689655172414,0.3226896551724138,0.532,0.5479655172413793,24.89655172413793,29,82.0
1427,Piso 21,2017,7,126.88709677419357,0.742,0.8235,-1916.48,0.0545,0.291,0.6204999999999999,74.11290322580645,62,77.0
